t_ms,ax,ay,az,norm,dnorm,energy,impact
3824.430,0.07617,-0.99536,-0.24829,1.02869,0.00093,0.00070,0
3825.896,0.07861,-0.99609,-0.23633,1.02676,0.00193,0.00070,0
3827.361,0.08032,-0.99854,-0.23755,1.02954,0.00278,0.00067,0
3828.822,0.08008,-0.99829,-0.24146,1.03019,0.00065,0.00067,0
3830.283,0.08350,-0.99683,-0.24536,1.02997,0.00022,0.00064,0
3831.744,0.07788,-0.99292,-0.24023,1.02453,0.00544,0.00063,0
3833.204,0.07471,-0.99512,-0.23999,1.02637,0.00184,0.00039,0
3834.666,0.07861,-0.99585,-0.23975,1.02731,0.00094,0.00038,0
3836.126,0.07959,-0.99805,-0.22974,1.02723,0.00008,0.00032,0
3837.587,0.08105,-0.99707,-0.23901,1.02852,0.00128,0.00030,0
3839.051,0.08276,-1.00195,-0.23364,1.03216,0.00364,0.00029,0
3840.550,0.07910,-1.00293,-0.24487,1.03542,0.00326,0.00030,0
3842.012,0.07837,-0.99683,-0.23828,1.02790,0.00751,0.00033,0
3843.474,0.08032,-0.99219,-0.24512,1.02517,0.00273,0.00034,0
3844.935,0.07837,-0.99536,-0.24561,1.02821,0.00304,0.00034,0
3846.395,0.07886,-1.00488,-0.23682,1.03542,0.00721,0.00039,0
3847.854,0.08057,-0.99561,-0.23730,1.02666,0.00876,0.00044,0
3849.316,0.07324,-1.00098,-0.23755,1.03138,0.00472,0.00046,0
3851.261,0.08130,-0.99658,-0.23999,1.02829,0.00309,0.00045,0
3852.820,0.07935,-1.00586,-0.23999,1.03713,0.00884,0.00052,0
3854.289,0.08008,-0.99048,-0.23267,1.02058,0.01655,0.00080,0
3855.748,0.07910,-0.99829,-0.24146,1.03012,0.00953,0.00080,0
3857.204,0.08228,-0.99585,-0.24146,1.02800,0.00212,0.00079,0
3858.662,0.07983,-0.98853,-0.24121,1.02066,0.00735,0.00081,0
3860.126,0.08276,-0.99023,-0.24585,1.02365,0.00299,0.00082,0
3861.583,0.07837,-1.00146,-0.24512,1.03400,0.01035,0.00092,0
3863.040,0.08154,-0.99585,-0.24707,1.02928,0.00472,0.00094,0
3864.497,0.07959,-0.99609,-0.25146,1.03042,0.00115,0.00093,0
3865.953,0.07959,-0.99683,-0.24438,1.02943,0.00100,0.00094,0
3867.411,0.08398,-0.99390,-0.24023,1.02596,0.00347,0.00095,0
3868.869,0.08374,-0.99951,-0.24048,1.03144,0.00548,0.00095,0
3870.325,0.08130,-0.99170,-0.25073,1.02613,0.00531,0.00097,0
3871.784,0.07837,-0.99512,-0.24927,1.02885,0.00272,0.00098,0
3873.242,0.08057,-0.99829,-0.25293,1.03298,0.00413,0.00100,0
3874.700,0.07910,-0.99536,-0.25513,1.03058,0.00240,0.00100,0
3876.158,0.07617,-0.99756,-0.24878,1.03093,0.00035,0.00099,0
3877.615,0.07983,-0.99731,-0.24561,1.03021,0.00072,0.00098,0
3879.114,0.08545,-0.99438,-0.24170,1.02690,0.00331,0.00093,0
3880.611,0.07935,-0.99707,-0.24414,1.02959,0.00269,0.00093,0
3882.072,0.07886,-0.99609,-0.24146,1.02797,0.00162,0.00092,0
3883.533,0.07202,-0.99243,-0.24243,1.02415,0.00382,0.00089,0
3884.996,0.07861,-0.99780,-0.23926,1.02909,0.00495,0.00083,0
3886.453,0.07715,-0.99561,-0.24463,1.02812,0.00098,0.00081,0
3887.911,0.08057,-0.99438,-0.24146,1.02645,0.00167,0.00081,0
3889.385,0.07642,-0.99341,-0.24023,1.02490,0.00155,0.00073,0
3890.841,0.07324,-0.99536,-0.23486,1.02531,0.00042,0.00046,0
3892.298,0.08179,-1.00073,-0.23804,1.03190,0.00659,0.00041,0
3893.754,0.08301,-0.99634,-0.24438,1.02922,0.00267,0.00041,0
3895.213,0.07471,-1.00024,-0.24536,1.03260,0.00338,0.00037,0
3896.674,0.07617,-0.99854,-0.24146,1.03013,0.00247,0.00037,0
3898.132,0.08447,-0.99731,-0.23389,1.02785,0.00228,0.00027,0
3899.591,0.08545,-0.99585,-0.23706,1.02724,0.00061,0.00024,0
3901.047,0.08252,-0.99438,-0.24268,1.02689,0.00035,0.00024,0
3902.505,0.08325,-0.99536,-0.24658,1.02882,0.00193,0.00024,0
3903.964,0.08081,-0.99219,-0.23706,1.02331,0.00551,0.00026,0
3905.489,0.07690,-0.99634,-0.24170,1.02812,0.00481,0.00026,0
3907.063,0.08301,-1.00220,-0.24683,1.03548,0.00736,0.00028,0
3908.655,0.08130,-0.99805,-0.25098,1.03233,0.00315,0.00028,0
3910.163,0.07764,-0.99634,-0.23950,1.02766,0.00467,0.00029,0
3911.648,0.07422,-0.99756,-0.23828,1.02830,0.00065,0.00028,0
3913.140,0.07959,-0.99536,-0.24512,1.02818,0.00012,0.00028,0
3914.703,0.07837,-0.99927,-0.24121,1.03095,0.00277,0.00029,0
3916.252,0.07300,-0.99609,-0.24512,1.02840,0.00255,0.00029,0
3917.809,0.07495,-0.99609,-0.24146,1.02768,0.00073,0.00028,0
3919.301,0.07959,-0.99487,-0.24121,1.02679,0.00089,0.00028,0
3920.787,0.07837,-0.99463,-0.24341,1.02697,0.00019,0.00026,0
3922.268,0.08032,-0.99829,-0.23877,1.02959,0.00261,0.00025,0
3923.726,0.08252,-0.99414,-0.24316,1.02677,0.00282,0.00025,0
3925.184,0.08716,-0.99414,-0.23438,1.02511,0.00166,0.00025,0
3926.691,0.08350,-0.98853,-0.23828,1.02026,0.00485,0.00027,0
3928.149,0.07715,-0.99609,-0.24146,1.02784,0.00758,0.00033,0
3929.606,0.07324,-0.99927,-0.24585,1.03167,0.00383,0.00030,0
3931.066,0.08374,-0.99658,-0.24170,1.02889,0.00278,0.00030,0
3932.560,0.08032,-0.99243,-0.24658,1.02576,0.00313,0.00030,0
3934.125,0.07959,-0.99976,-0.24023,1.03129,0.00553,0.00033,0
3935.600,0.08081,-0.99976,-0.24121,1.03161,0.00032,0.00032,0
3937.066,0.08105,-1.00000,-0.24194,1.03204,0.00043,0.00032,0
3938.541,0.07837,-0.99780,-0.24170,1.02965,0.00239,0.00033,0
3940.153,0.07617,-0.99609,-0.23901,1.02720,0.00245,0.00033,0
3941.628,0.07690,-0.99512,-0.24292,1.02722,0.00002,0.00030,0
3943.098,0.07935,-0.99121,-0.24341,1.02374,0.00348,0.00029,0
3944.566,0.08813,-0.98950,-0.24194,1.02246,0.00128,0.00023,0
3946.031,0.08301,-0.99536,-0.24146,1.02759,0.00513,0.00025,0
3947.593,0.07910,-1.00122,-0.23535,1.03155,0.00396,0.00025,0
3949.061,0.08057,-0.99414,-0.24487,1.02702,0.00453,0.00027,0
3950.533,0.08032,-0.99170,-0.24561,1.02481,0.00221,0.00027,0
3952.002,0.07861,-0.99976,-0.24023,1.03121,0.00640,0.00030,0
3953.464,0.07910,-0.99976,-0.23999,1.03120,0.00002,0.00030,0
3954.924,0.07983,-1.00024,-0.24414,1.03270,0.00150,0.00030,0
3956.382,0.08032,-0.99561,-0.24463,1.02836,0.00434,0.00032,0
3957.840,0.07935,-0.99902,-0.24780,1.03235,0.00399,0.00033,0
3959.326,0.08252,-0.99780,-0.24365,1.03043,0.00192,0.00033,0
3960.786,0.07666,-0.99512,-0.24121,1.02680,0.00363,0.00033,0
3962.245,0.07520,-0.99512,-0.23950,1.02629,0.00051,0.00033,0
3963.701,0.07690,-0.99341,-0.23926,1.02470,0.00159,0.00031,0
3965.155,0.08228,-0.99707,-0.24463,1.02993,0.00523,0.00028,0
3966.630,0.08032,-0.99487,-0.24780,1.02841,0.00152,0.00027,0
3968.090,0.07861,-0.99731,-0.23584,1.02783,0.00058,0.00026,0
3969.550,0.08252,-1.00073,-0.24048,1.03252,0.00469,0.00027,0
3971.009,0.08374,-0.99438,-0.24219,1.02687,0.00565,0.00027,0
3972.467,0.07959,-0.99707,-0.23950,1.02852,0.00164,0.00028,0
3973.926,0.07715,-0.99854,-0.23901,1.02964,0.00112,0.00028,0
3975.386,0.07495,-1.00146,-0.24072,1.03271,0.00308,0.00028,0
3976.845,0.07886,-0.99585,-0.23413,1.02604,0.00668,0.00032,0
3978.304,0.08032,-0.99536,-0.24707,1.02871,0.00267,0.00033,0
3979.760,0.08008,-0.99683,-0.24585,1.02981,0.00111,0.00032,0
3981.214,0.08423,-0.99927,-0.24219,1.03164,0.00183,0.00032,0
3982.671,0.07715,-0.99390,-0.23877,1.02508,0.00656,0.00034,0
3984.131,0.07617,-0.99390,-0.24316,1.02604,0.00096,0.00032,0
3985.590,0.07031,-0.99780,-0.24170,1.02906,0.00302,0.00031,0
3987.049,0.07642,-0.99780,-0.24268,1.02973,0.00066,0.00030,0
3988.508,0.08154,-1.00415,-0.23389,1.03425,0.00452,0.00028,0
3989.967,0.07495,-0.99951,-0.24512,1.03185,0.00239,0.00029,0
3991.426,0.08057,-1.00073,-0.23999,1.03226,0.00040,0.00029,0
3992.884,0.07544,-0.99536,-0.24585,1.02805,0.00421,0.00029,0
3994.343,0.08008,-0.99463,-0.24512,1.02751,0.00053,0.00027,0
3995.802,0.07593,-0.99976,-0.23340,1.02944,0.00193,0.00027,0
3997.261,0.07520,-0.99609,-0.23120,1.02533,0.00411,0.00027,0
3998.721,0.08032,-0.99878,-0.24463,1.03143,0.00610,0.00031,0
4000.179,0.07617,-0.99951,-0.24756,1.03253,0.00109,0.00031,0
4001.637,0.08032,-0.99927,-0.24072,1.03099,0.00154,0.00029,0
4003.097,0.08252,-0.99805,-0.24194,1.03026,0.00072,0.00028,0
4004.555,0.07642,-0.99390,-0.23877,1.02503,0.00524,0.00031,0
4006.014,0.08228,-0.99170,-0.23730,1.02301,0.00202,0.00029,0
4007.474,0.08618,-0.99438,-0.24097,1.02679,0.00378,0.00028,0
4008.932,0.08057,-0.99316,-0.23389,1.02351,0.00328,0.00028,0
4010.391,0.08374,-0.99805,-0.23682,1.02917,0.00566,0.00031,0
4011.850,0.07617,-0.99829,-0.24316,1.03030,0.00113,0.00031,0
4013.309,0.07910,-0.99268,-0.23853,1.02399,0.00631,0.00030,0
4014.769,0.08301,-0.99463,-0.24414,1.02751,0.00352,0.00031,0
4016.227,0.08203,-0.99585,-0.23950,1.02752,0.00001,0.00031,0
4017.686,0.07910,-0.99609,-0.23828,1.02725,0.00028,0.00030,0
4019.145,0.07568,-0.99536,-0.24146,1.02702,0.00023,0.00026,0
4020.604,0.08154,-0.99780,-0.24243,1.03006,0.00304,0.00027,0
4022.063,0.08179,-0.99512,-0.24390,1.02783,0.00224,0.00026,0
4023.521,0.07373,-0.99585,-0.23853,1.02667,0.00116,0.00026,0
4024.980,0.07812,-0.99438,-0.24805,1.02783,0.00116,0.00024,0
4026.439,0.08252,-0.99902,-0.24268,1.03138,0.00355,0.00025,0
4027.894,0.08008,-0.99707,-0.24146,1.02901,0.00237,0.00026,0
4029.353,0.07861,-0.99805,-0.24487,1.03065,0.00164,0.00024,0
4030.812,0.07983,-0.99927,-0.24072,1.03095,0.00030,0.00024,0
4032.271,0.08203,-0.99951,-0.24927,1.03339,0.00244,0.00024,0
4033.730,0.08057,-1.00098,-0.24487,1.03364,0.00025,0.00023,0
4035.188,0.07910,-0.99463,-0.24609,1.02767,0.00597,0.00023,0
4036.646,0.07861,-0.99561,-0.23877,1.02685,0.00082,0.00023,0
4038.176,0.08398,-0.99463,-0.24048,1.02673,0.00012,0.00022,0
4039.636,0.08203,-0.99658,-0.24121,1.02863,0.00191,0.00023,0
4041.095,0.08398,-0.99756,-0.23511,1.02832,0.00031,0.00020,0
4042.554,0.07739,-0.99878,-0.24365,1.03098,0.00265,0.00020,0
4044.010,0.07812,-0.99780,-0.24097,1.02946,0.00152,0.00019,0
4045.468,0.07983,-0.99731,-0.23804,1.02843,0.00102,0.00018,0
4046.926,0.07935,-0.99805,-0.23657,1.02877,0.00033,0.00015,0
4048.385,0.08325,-0.99536,-0.24585,1.02865,0.00012,0.00015,0
4049.844,0.08130,-1.00049,-0.24731,1.03380,0.00516,0.00013,0
4051.316,0.07983,-1.00244,-0.25000,1.03622,0.00242,0.00013,0
4052.775,0.08105,-1.00000,-0.24561,1.03290,0.00332,0.00014,0
4054.234,0.08374,-0.99780,-0.24097,1.02990,0.00301,0.00015,0
4055.693,0.07739,-0.99707,-0.23706,1.02778,0.00211,0.00015,0
4057.152,0.07959,-0.99512,-0.23755,1.02617,0.00161,0.00014,0
4058.611,0.07300,-0.99023,-0.24658,1.02308,0.00309,0.00015,0
4060.071,0.07886,-0.99487,-0.24731,1.02818,0.00510,0.00017,0
4061.526,0.08545,-1.00024,-0.24463,1.03326,0.00508,0.00020,0
4062.982,0.08203,-0.99585,-0.24609,1.02908,0.00418,0.00020,0
4064.441,0.08179,-0.99805,-0.24341,1.03055,0.00147,0.00020,0
4065.901,0.07690,-0.99414,-0.23193,1.02373,0.00682,0.00024,0
4067.360,0.07642,-0.99878,-0.24023,1.03010,0.00637,0.00028,0
4068.818,0.08008,-1.00024,-0.24390,1.03266,0.00256,0.00028,0
4070.278,0.07471,-0.99805,-0.23120,1.02720,0.00546,0.00031,0
4071.736,0.07593,-1.00073,-0.23633,1.03106,0.00386,0.00029,0
4073.198,0.07861,-0.99756,-0.23926,1.02886,0.00220,0.00030,0
4074.663,0.08740,-0.98877,-0.24927,1.02344,0.00541,0.00033,0
4076.115,0.08276,-0.99463,-0.24585,1.02790,0.00446,0.00034,0
4077.569,0.07959,-0.99438,-0.24243,1.02660,0.00130,0.00035,0
4079.024,0.07715,-0.99438,-0.23877,1.02556,0.00105,0.00034,0
4080.483,0.08154,-0.99365,-0.24316,1.02622,0.00066,0.00034,0
4081.943,0.07983,-0.99634,-0.23511,1.02681,0.00059,0.00034,0
4083.401,0.07861,-0.99634,-0.24878,1.02993,0.00312,0.00035,0
4084.859,0.08130,-0.99536,-0.23901,1.02688,0.00305,0.00036,0
4086.319,0.07861,-0.99976,-0.24170,1.03156,0.00468,0.00035,0
4087.777,0.08081,-0.99268,-0.24805,1.02638,0.00517,0.00037,0
4089.235,0.08545,-0.99316,-0.23779,1.02480,0.00158,0.00036,0
4090.695,0.08057,-0.99487,-0.23535,1.02550,0.00070,0.00035,0
4092.153,0.08325,-0.99512,-0.23657,1.02623,0.00073,0.00035,0
4093.611,0.08105,-0.99170,-0.24023,1.02360,0.00264,0.00036,0
4095.069,0.07422,-0.99731,-0.24390,1.02938,0.00579,0.00038,0
4096.528,0.07959,-0.99780,-0.24170,1.02974,0.00036,0.00035,0
4097.987,0.08398,-0.99316,-0.23755,1.02463,0.00511,0.00035,0
4099.445,0.08154,-0.99878,-0.24438,1.03147,0.00685,0.00038,0
4100.903,0.08057,-0.99756,-0.24829,1.03115,0.00033,0.00038,0
4102.363,0.08301,-0.99805,-0.24170,1.03025,0.00090,0.00034,0
4103.822,0.08521,-0.99463,-0.24097,1.02694,0.00330,0.00031,0
4105.280,0.07593,-0.99902,-0.24292,1.03093,0.00399,0.00031,0
4106.740,0.08008,-0.99658,-0.23901,1.02797,0.00297,0.00029,0
4108.199,0.07910,-0.99902,-0.24219,1.03100,0.00303,0.00029,0
4109.658,0.08203,-0.99365,-0.23511,1.02438,0.00662,0.00033,0
4111.117,0.07959,-0.99219,-0.23706,1.02321,0.00116,0.00030,0
4112.577,0.07788,-0.99292,-0.23853,1.02413,0.00092,0.00028,0
4114.035,0.07324,-0.99731,-0.24048,1.02851,0.00438,0.00030,0
4115.495,0.07935,-0.99609,-0.24146,1.02801,0.00050,0.00030,0
4116.954,0.08325,-0.99487,-0.24292,1.02748,0.00053,0.00030,0
4118.415,0.08130,-0.99780,-0.24097,1.02970,0.00222,0.00030,0
4119.873,0.08252,-0.99780,-0.23291,1.02794,0.00176,0.00029,0
4121.332,0.08179,-0.99219,-0.23730,1.02344,0.00450,0.00031,0
4122.792,0.08472,-0.99390,-0.24268,1.02660,0.00315,0.00029,0
4124.249,0.07983,-0.99512,-0.23730,1.02613,0.00046,0.00027,0
4125.708,0.08032,-1.00049,-0.24243,1.03257,0.00644,0.00031,0
4127.167,0.08154,-0.99487,-0.23779,1.02614,0.00643,0.00035,0
4128.625,0.08398,-0.99243,-0.24634,1.02599,0.00015,0.00035,0
4130.105,0.07568,-0.99561,-0.23462,1.02567,0.00032,0.00034,0
4131.564,0.07568,-0.99463,-0.24878,1.02806,0.00239,0.00031,0
4133.027,0.07715,-0.99902,-0.23706,1.02966,0.00160,0.00031,0
4134.483,0.07959,-0.99878,-0.23901,1.03006,0.00040,0.00029,0
4135.938,0.07886,-0.99854,-0.24780,1.03184,0.00178,0.00024,0
4137.452,0.08032,-0.99292,-0.24683,1.02629,0.00555,0.00028,0
4138.911,0.08472,-0.99194,-0.23633,1.02322,0.00307,0.00028,0
4140.371,0.08130,-0.99609,-0.23926,1.02765,0.00443,0.00029,0
4141.830,0.08228,-0.99878,-0.23657,1.02971,0.00206,0.00028,0
4143.288,0.07690,-0.99902,-0.24829,1.03228,0.00258,0.00028,0
4144.748,0.07544,-0.99609,-0.24829,1.02934,0.00294,0.00028,0
4146.206,0.07886,-0.99561,-0.24072,1.02732,0.00202,0.00024,0
4147.666,0.07739,-0.99023,-0.23535,1.02076,0.00657,0.00028,0
4149.125,0.08081,-0.99609,-0.24121,1.02806,0.00731,0.00033,0
4150.583,0.07837,-0.99829,-0.24170,1.03012,0.00205,0.00032,0
4152.044,0.08154,-0.99170,-0.23364,1.02211,0.00801,0.00038,0
4153.504,0.08447,-0.99951,-0.23682,1.03065,0.00854,0.00045,0
4154.961,0.07642,-0.99243,-0.23926,1.02372,0.00693,0.00050,0
4156.421,0.07593,-0.99731,-0.23242,1.02685,0.00313,0.00050,0
4157.880,0.07983,-1.00098,-0.24316,1.03318,0.00633,0.00052,0
4159.341,0.08057,-0.99805,-0.24829,1.03162,0.00156,0.00052,0
4160.802,0.08154,-1.00049,-0.24243,1.03267,0.00105,0.00052,0
4162.260,0.07935,-0.99561,-0.24194,1.02765,0.00502,0.00050,0
4163.719,0.07935,-0.99365,-0.24414,1.02628,0.00137,0.00046,0
4165.178,0.07983,-0.99707,-0.24780,1.03050,0.00422,0.00048,0
4166.669,0.07837,-0.99927,-0.25024,1.03310,0.00260,0.00049,0
4168.137,0.08545,-0.99194,-0.24487,1.02529,0.00781,0.00054,0
4169.597,0.08569,-0.99316,-0.24146,1.02568,0.00039,0.00054,0
4171.056,0.07593,-0.99536,-0.23853,1.02635,0.00067,0.00054,0
4172.516,0.07617,-0.99414,-0.24463,1.02663,0.00027,0.00054,0
4173.974,0.07446,-0.99951,-0.24316,1.03136,0.00473,0.00053,0
4175.432,0.08228,-0.99878,-0.24634,1.03199,0.00064,0.00052,0
4176.891,0.07715,-0.99463,-0.24634,1.02758,0.00441,0.00052,0
4178.349,0.07959,-0.99414,-0.24756,1.02759,0.00001,0.00051,0
4179.809,0.07935,-0.99292,-0.24854,1.02662,0.00096,0.00051,0
4181.267,0.07886,-0.99756,-0.24414,1.03002,0.00340,0.00051,0
4182.725,0.07886,-0.99976,-0.24414,1.03215,0.00213,0.00051,0
4184.184,0.08032,-0.99854,-0.23901,1.02988,0.00227,0.00047,0
4185.643,0.07886,-0.99683,-0.24731,1.03007,0.00019,0.00042,0
4187.100,0.08081,-0.99487,-0.24561,1.02792,0.00215,0.00042,0
4188.575,0.07715,-0.99805,-0.24512,1.03060,0.00268,0.00036,0
4190.033,0.07910,-0.99683,-0.23730,1.02773,0.00287,0.00030,0
4191.491,0.07593,-0.99585,-0.24414,1.02815,0.00042,0.00025,0
4192.951,0.07642,-0.99902,-0.23438,1.02899,0.00084,0.00024,0
4194.410,0.07935,-0.99609,-0.24194,1.02812,0.00087,0.00020,0
4195.867,0.07544,-0.99780,-0.24023,1.02908,0.00096,0.00020,0
4197.325,0.07764,-0.99902,-0.23486,1.02919,0.00011,0.00020,0
4198.784,0.07959,-0.99854,-0.24121,1.03033,0.00114,0.00018,0
4200.244,0.07861,-0.99805,-0.23682,1.02877,0.00157,0.00018,0
4201.702,0.08301,-0.99658,-0.24805,1.03034,0.00157,0.00016,0
4203.159,0.08008,-0.99902,-0.24097,1.03079,0.00045,0.00016,0
4204.618,0.08252,-1.00269,-0.24341,1.03510,0.00431,0.00011,0
4206.076,0.07690,-0.99609,-0.23560,1.02646,0.00864,0.00019,0
4207.559,0.07715,-0.99170,-0.24487,1.02439,0.00207,0.00019,0
4209.024,0.08105,-1.00073,-0.24072,1.03246,0.00807,0.00026,0
4210.482,0.07910,-0.99902,-0.24097,1.03071,0.00175,0.00024,0
4211.951,0.07568,-0.99585,-0.23633,1.02630,0.00441,0.00026,0
4213.428,0.07886,-0.99683,-0.24707,1.03001,0.00371,0.00025,0
4214.884,0.08081,-0.99170,-0.24292,1.02421,0.00580,0.00028,0
4216.343,0.07568,-1.00073,-0.24219,1.03240,0.00819,0.00035,0
4217.801,0.07593,-1.00000,-0.23901,1.03097,0.00143,0.00034,0
4219.260,0.08154,-0.99805,-0.24585,1.03111,0.00014,0.00034,0
4220.719,0.07983,-0.99390,-0.24536,1.02684,0.00427,0.00035,0
4222.177,0.08032,-0.99194,-0.24219,1.02424,0.00261,0.00036,0
4223.636,0.07983,-0.99731,-0.23926,1.02871,0.00448,0.00037,0
4225.096,0.07764,-1.00244,-0.23804,1.03324,0.00452,0.00038,0
4226.554,0.08105,-0.99536,-0.24780,1.02894,0.00430,0.00039,0
4228.012,0.08179,-0.99658,-0.24268,1.02896,0.00002,0.00039,0
4229.488,0.08276,-0.99829,-0.24390,1.03098,0.00202,0.00040,0
4230.944,0.08325,-0.99536,-0.24219,1.02778,0.00320,0.00041,0
4232.403,0.08130,-0.99463,-0.23877,1.02611,0.00167,0.00041,0
4233.861,0.08862,-0.99316,-0.23682,1.02485,0.00127,0.00041,0
4235.396,0.08130,-0.99683,-0.23462,1.02729,0.00244,0.00042,0
4236.854,0.08008,-0.99463,-0.24854,1.02833,0.00105,0.00041,0
4238.312,0.07422,-0.99902,-0.24390,1.03104,0.00271,0.00042,0
4239.772,0.07812,-0.99683,-0.24707,1.02996,0.00108,0.00042,0
4241.231,0.07983,-0.99561,-0.24438,1.02826,0.00169,0.00040,0
4242.690,0.07617,-0.99829,-0.24194,1.03001,0.00175,0.00033,0
4244.144,0.07520,-0.99390,-0.24902,1.02737,0.00264,0.00034,0
4245.602,0.07617,-0.99902,-0.24146,1.03061,0.00323,0.00028,0
4247.060,0.08008,-0.99829,-0.23877,1.02957,0.00104,0.00028,0
4248.519,0.08032,-0.99756,-0.23779,1.02865,0.00092,0.00026,0
4249.977,0.07397,-0.99829,-0.24390,1.03031,0.00166,0.00025,0
4251.438,0.07910,-0.99683,-0.24097,1.02858,0.00173,0.00022,0
4252.900,0.07520,-0.99585,-0.24536,1.02838,0.00020,0.00015,0
4254.357,0.07983,-0.99097,-0.24365,1.02360,0.00478,0.00017,0
4255.816,0.08008,-0.99414,-0.23682,1.02509,0.00149,0.00017,0
4257.276,0.08105,-0.99438,-0.23779,1.02563,0.00054,0.00016,0
4258.736,0.07495,-0.99805,-0.25073,1.03179,0.00616,0.00019,0
4260.194,0.07983,-0.99927,-0.23950,1.03067,0.00112,0.00017,0
4261.652,0.08154,-1.00098,-0.24292,1.03325,0.00259,0.00016,0
4263.111,0.08105,-0.99805,-0.24341,1.03049,0.00276,0.00014,0
4264.569,0.07983,-0.99902,-0.24561,1.03186,0.00137,0.00015,0
4266.027,0.08081,-0.99805,-0.25244,1.03264,0.00078,0.00014,0
4267.486,0.08252,-0.99878,-0.23682,1.02978,0.00286,0.00014,0
4268.945,0.07446,-0.99487,-0.24438,1.02715,0.00263,0.00014,0
4270.403,0.07788,-0.99487,-0.24097,1.02660,0.00055,0.00014,0
4271.862,0.07593,-0.99756,-0.23633,1.02798,0.00138,0.00014,0
4273.320,0.08569,-0.99951,-0.24414,1.03246,0.00448,0.00016,0
4274.778,0.08154,-0.99902,-0.24927,1.03288,0.00042,0.00015,0
4276.236,0.08325,-0.99854,-0.24243,1.03091,0.00196,0.00015,0
4277.695,0.07886,-0.99854,-0.24316,1.03074,0.00017,0.00015,0
4279.153,0.07764,-0.99634,-0.24365,1.02863,0.00211,0.00015,0
4280.612,0.07837,-0.99243,-0.23657,1.02324,0.00539,0.00017,0
4282.070,0.07959,-0.99463,-0.23999,1.02626,0.00302,0.00017,0
4283.530,0.08228,-0.99976,-0.24097,1.03167,0.00541,0.00020,0
4284.992,0.07935,-1.00098,-0.23389,1.03100,0.00068,0.00020,0
4286.450,0.08472,-0.99634,-0.23608,1.02742,0.00357,0.00021,0
4287.919,0.08252,-0.99536,-0.24561,1.02853,0.00111,0.00021,0
4289.377,0.07764,-0.99805,-0.23950,1.02931,0.00078,0.00021,0
4290.835,0.07739,-0.99658,-0.23706,1.02731,0.00200,0.00019,0
4292.292,0.07617,-0.99512,-0.24438,1.02751,0.00020,0.00019,0
4293.749,0.07617,-0.99121,-0.24194,1.02315,0.00436,0.00021,0
4295.206,0.08081,-0.99194,-0.24194,1.02422,0.00107,0.00017,0
4296.664,0.07495,-1.00269,-0.24341,1.03453,0.01031,0.00028,0
4298.133,0.07837,-1.00146,-0.24268,1.03342,0.00110,0.00027,0
4299.592,0.08252,-0.99829,-0.24243,1.03062,0.00281,0.00027,0
4301.051,0.08081,-1.00195,-0.24121,1.03374,0.00313,0.00028,0
4302.508,0.07983,-0.99243,-0.24243,1.02473,0.00901,0.00036,0
4303.967,0.07666,-0.99658,-0.24463,1.02903,0.00430,0.00037,0
4305.424,0.07983,-0.99780,-0.22974,1.02702,0.00201,0.00037,0
4306.882,0.08008,-0.99487,-0.23608,1.02563,0.00138,0.00037,0
4308.341,0.08472,-0.99292,-0.23755,1.02445,0.00118,0.00037,0
4309.799,0.07935,-0.99609,-0.24170,1.02806,0.00362,0.00036,0
4311.257,0.07544,-0.99609,-0.23486,1.02618,0.00188,0.00036,0
4312.732,0.07983,-0.99585,-0.24365,1.02833,0.00214,0.00036,0
4314.209,0.07715,-0.99390,-0.24731,1.02711,0.00122,0.00037,0
4315.854,0.07861,-0.99805,-0.23999,1.02950,0.00240,0.00037,0
4317.730,0.08081,-0.98999,-0.24048,1.02198,0.00752,0.00039,0
4319.185,0.07690,-0.99927,-0.22778,1.02778,0.00580,0.00042,0
4320.888,0.07251,-0.99731,-0.23120,1.02633,0.00145,0.00039,0
4322.469,0.07861,-0.99658,-0.24561,1.02941,0.00308,0.00040,0
4324.016,0.07837,-0.99121,-0.24268,1.02349,0.00592,0.00042,0
4325.540,0.08276,-0.99707,-0.23511,1.02775,0.00426,0.00044,0
4327.008,0.08032,-1.00000,-0.23901,1.03130,0.00355,0.00045,0
4328.465,0.07397,-0.99658,-0.24951,1.03000,0.00130,0.00045,0
4329.917,0.07739,-0.99951,-0.24585,1.03221,0.00221,0.00046,0
4331.375,0.07422,-0.99341,-0.23291,1.02304,0.00917,0.00052,0
4332.876,0.07715,-0.99268,-0.23706,1.02350,0.00046,0.00052,0
4334.440,0.08398,-1.00024,-0.24072,1.03223,0.00872,0.00049,0
4335.897,0.07886,-0.99609,-0.23999,1.02763,0.00460,0.00051,0
4337.526,0.08301,-0.99634,-0.24756,1.02998,0.00236,0.00051,0
4338.987,0.07520,-0.99414,-0.24390,1.02638,0.00360,0.00051,0
4340.444,0.07935,-0.99927,-0.24438,1.03177,0.00539,0.00046,0
4341.901,0.08398,-0.99756,-0.24316,1.03020,0.00158,0.00044,0
4343.358,0.07910,-0.99902,-0.23730,1.02986,0.00033,0.00044,0
4344.887,0.08521,-0.99683,-0.24390,1.02976,0.00010,0.00044,0
4346.412,0.09033,-0.99243,-0.23218,1.02322,0.00654,0.00048,0
4347.869,0.08618,-0.99683,-0.24097,1.02915,0.00593,0.00050,0
4349.326,0.07788,-0.99390,-0.23853,1.02508,0.00407,0.00051,0
